employee_name,user_id,Domain,Email,Role
Lucy B Bell,LBB0095,dtaa.com,Lucy.B.Bell@dtaa.com,Administrative Staff
Lucy Q Aguirre,LQA0232,dtaa.com,Lucy.Q.Aguirre@dtaa.com,Tradesman
Luke C Gomez,LCG0546,dtaa.com,Luke.C.Gomez@dtaa.com,Janitor
Lysandra E Hartman,LEH0561,dtaa.com,Lysandra.E.Hartman@dtaa.com,Administrative Staff
MacKensie C Farmer,MCF0985,dtaa.com,MacKensie.C.Farmer@dtaa.com,Engineer
MacKensie G Yates,MGY0732,dtaa.com,MacKensie.G.Yates@dtaa.com,Tradesman
MacKensie V Walker,MVW0630,dtaa.com,MacKensie.V.Walker@dtaa.com,Tradesman
Macaulay O Ayers,MOA0526,dtaa.com,Macaulay.O.Ayers@dtaa.com,Administrative Assistant
Macaulay R Strickland,MRS0395,dtaa.com,Macaulay.R.Strickland@dtaa.com,Tradesman
Macey A Barker,MAB0532,dtaa.com,Macey.A.Barker@dtaa.com,Technician
Macon N Daugherty,MND0675,dtaa.com,Macon.N.Daugherty@dtaa.com,Administrative Assistant
Madeson G Bullock,MGB0728,dtaa.com,Madeson.G.Bullock@dtaa.com,Tradesman
Magee N Dale,MND0048,dtaa.com,Magee.N.Dale@dtaa.com,Administrative Assistant
Maggie R Lowe,MRL0518,dtaa.com,Maggie.R.Lowe@dtaa.com,Administrative Staff
Maia F Nichols,MFN0656,dtaa.com,Maia.F.Nichols@dtaa.com,Engineer
Maia T Madden,MTM0239,dtaa.com,Maia.T.Madden@dtaa.com,Engineer
Maile I Humphrey,MIH0429,dtaa.com,Maile.I.Humphrey@dtaa.com,Engineer
Maisie N Burton,MNB0956,dtaa.com,Maisie.N.Burton@dtaa.com,Technician
Maite M Fuentes,MMF0289,dtaa.com,Maite.M.Fuentes@dtaa.com,Of Council
Malachi S Puckett,MSP0078,dtaa.com,Malachi.S.Puckett@dtaa.com,Engineer
Malik E Vazquez,MEV0886,dtaa.com,Malik.E.Vazquez@dtaa.com,Technician
Mallory V Pace,MVP0572,dtaa.com,Mallory.V.Pace@dtaa.com,Tradesman
Mannix C Cain,MCC0851,dtaa.com,Mannix.C.Cain@dtaa.com,Foreman
Mara X Middleton,MXM0271,dtaa.com,Mara.X.Middleton@dtaa.com,Technician
Marah H Morrow,MHM0988,dtaa.com,Marah.H.Morrow@dtaa.com,Tradesman
Marah J Foley,MJF0892,dtaa.com,Marah.J.Foley@dtaa.com,Tradesman
Marcia W Hoffman,MWH0853,dtaa.com,Marcia.W.Hoffman@dtaa.com,Loading Dock
Mari D Cote,MDC0595,dtaa.com,Mari.D.Cote@dtaa.com,Technician
Mariam I Casey,MIC0914,dtaa.com,Mariam.I.Casey@dtaa.com,Tradesman
Mariko B Zamora,MBZ0932,dtaa.com,Mariko.B.Zamora@dtaa.com,Technician
Mark G Foley,MGF0743,dtaa.com,Mark.G.Foley@dtaa.com,Senior Manger
Mark K Nixon,MKN0234,dtaa.com,Mark.K.Nixon@dtaa.com,Foreman
Martena J Pena,MJP0603,dtaa.com,Martena.J.Pena@dtaa.com,Tradesman
Martha C Melendez,MCM0346,dtaa.com,Martha.C.Melendez@dtaa.com,Administrative Staff
Martin B Dickerson,MBD0602,dtaa.com,Martin.B.Dickerson@dtaa.com,Senior Manger
Mary R Molina,MRM0205,dtaa.com,Mary.R.Molina@dtaa.com,Technician
Mason Z Waller,MZW0111,dtaa.com,Mason.Z.Waller@dtaa.com,Security
Matthew A Hoffman,MAH0712,dtaa.com,Matthew.A.Hoffman@dtaa.com,Administrative Assistant
Matthew C Hayes,MCH0530,dtaa.com,Matthew.C.Hayes@dtaa.com,Janitor
Maxine S Knight,MSK0862,dtaa.com,Maxine.S.Knight@dtaa.com,Technician
May C Randall,MCR0375,dtaa.com,May.C.Randall@dtaa.com,Tradesman
Maya C Mack,MCM0090,dtaa.com,Maya.C.Mack@dtaa.com,Technician
McKenzie A Merritt,MAM0947,dtaa.com,McKenzie.A.Merritt@dtaa.com,Technician
McKenzie V Logan,MVL0885,dtaa.com,McKenzie.V.Logan@dtaa.com,Administrative Staff
Mechelle I Koch,MIK0034,dtaa.com,Mechelle.I.Koch@dtaa.com,Administrative Staff
Megan D Sosa,MDS0742,dtaa.com,Megan.D.Sosa@dtaa.com,Senior Manger
Melinda M Houston,MMH0612,dtaa.com,Melinda.M.Houston@dtaa.com,Tradesman
Melinda W Jarvis,MWJ0837,dtaa.com,Melinda.W.Jarvis@dtaa.com,Engineer
Melissa J Mcmillan,MJM0469,dtaa.com,Melissa.J.Mcmillan@dtaa.com,Tradesman
Melissa X Meadows,MXM0838,dtaa.com,Melissa.X.Meadows@dtaa.com,Engineer
Melodie P Avery,MPA0136,dtaa.com,Melodie.P.Avery@dtaa.com,Technician
Mercedes A Gross,MAG0290,dtaa.com,Mercedes.A.Gross@dtaa.com,Engineer
Meredith D Trevino,MDT0356,dtaa.com,Meredith.D.Trevino@dtaa.com,Tradesman
Meredith Z Benson,MZB0206,dtaa.com,Meredith.Z.Benson@dtaa.com,Technician
Merrill C Rivers,MCR0314,dtaa.com,Merrill.C.Rivers@dtaa.com,Foreman
Mia E Dejesus,MED0748,dtaa.com,Mia.E.Dejesus@dtaa.com,Administrative Staff
Mia S Villarreal,MSV0506,dtaa.com,Mia.S.Villarreal@dtaa.com,Administrative Assistant
Micah T Solis,MTS0084,dtaa.com,Micah.T.Solis@dtaa.com,Security
Michael K Glover,MKG0273,dtaa.com,Michael.K.Glover@dtaa.com,Security
Michael T Cobb,MTC0538,dtaa.com,Michael.T.Cobb@dtaa.com,Foreman
Miriam B Reid,MBR0166,dtaa.com,Miriam.B.Reid@dtaa.com,Administrative Staff
Mohammad S Tyler,MST0883,dtaa.com,Mohammad.S.Tyler@dtaa.com,Foreman
Mona Q Lynch,MQL0135,dtaa.com,Mona.Q.Lynch@dtaa.com,Administrative Staff
Mona S Hahn,MSH0322,dtaa.com,Mona.S.Hahn@dtaa.com,Administrative Staff
Montana S Mccullough,MSM0226,dtaa.com,Montana.S.Mccullough@dtaa.com,Administrative Staff
Morgan J Kramer,MJK0212,dtaa.com,Morgan.J.Kramer@dtaa.com,Tradesman
Morgan L Crawford,MLC0238,dtaa.com,Morgan.L.Crawford@dtaa.com,Technician
Moses J Miller,MJM0228,dtaa.com,Moses.J.Miller@dtaa.com,Foreman
Moses M Hickman,MMH0581,dtaa.com,Moses.M.Hickman@dtaa.com,Engineer
Myles C Fuller,MCF0427,dtaa.com,Myles.C.Fuller@dtaa.com,Director
Nash A Clemons,NAC0161,dtaa.com,Nash.A.Clemons@dtaa.com,Administrative Assistant
Nasim S Phillips,NSP0910,dtaa.com,Nasim.S.Phillips@dtaa.com,Administrative Staff
Nathan J Cobb,NJC0459,dtaa.com,Nathan.J.Cobb@dtaa.com,Loading Dock
Nathan K Mcclure,NKM0018,dtaa.com,Nathan.K.Mcclure@dtaa.com,Security
Nathaniel B Branch,NBB0501,dtaa.com,Nathaniel.B.Branch@dtaa.com,Administrative Staff
Nehru T Odonnell,NTO0396,dtaa.com,Nehru.T.Odonnell@dtaa.com,Administrative Assistant
Neil H Lambert,NHL0521,dtaa.com,Neil.H.Lambert@dtaa.com,Director
Nelle F David,NFD0706,dtaa.com,Nelle.F.David@dtaa.com,Technician
Nero D Stephens,NDS0490,dtaa.com,Nero.D.Stephens@dtaa.com,Project Manager
Nevada E Thompson,NET0306,dtaa.com,Nevada.E.Thompson@dtaa.com,Loading Dock
Neve D Humphrey,NDH0807,dtaa.com,Neve.D.Humphrey@dtaa.com,Tradesman
Neve M Rios,NMR0621,dtaa.com,Neve.M.Rios@dtaa.com,Director
Neville Q Clayton,NQC0925,dtaa.com,Neville.Q.Clayton@dtaa.com,Janitor
Nicholas D Mcintyre,NDM0893,dtaa.com,Nicholas.D.Mcintyre@dtaa.com,Administrative Assistant
Nicholas R Mullen,NRM0093,dtaa.com,Nicholas.R.Mullen@dtaa.com,Janitor
Nicholas S Duran,NSD0763,dtaa.com,Nicholas.S.Duran@dtaa.com,Foreman
Nichole C Wall,NCW0246,dtaa.com,Nichole.C.Wall@dtaa.com,Senior Manger
Nichole E Patrick,NEP0644,dtaa.com,Nichole.E.Patrick@dtaa.com,Technician
Nichole S Contreras,NSC0842,dtaa.com,Nichole.S.Contreras@dtaa.com,Technician
Nichole Z Durham,NZD0771,dtaa.com,Nichole.Z.Durham@dtaa.com,Administrative Staff
Nicolas H Herrera,NHH0566,dtaa.com,Nicolas.H.Herrera@dtaa.com,Technician
Nicolas L Drake,NLD0701,dtaa.com,Nicolas.L.Drake@dtaa.com,Foreman
Nicolas R Hammond,NRH0276,dtaa.com,Nicolas.R.Hammond@dtaa.com,Engineer
Nicole A Tran,NAT0252,dtaa.com,Nicole.A.Tran@dtaa.com,Technician
Nicole W Camacho,NWC0765,dtaa.com,Nicole.W.Camacho@dtaa.com,Tradesman
Nina H Larsen,NHL0253,dtaa.com,Nina.H.Larsen@dtaa.com,Administrative Staff
Nissim J Hale,NJH0593,dtaa.com,Nissim.J.Hale@dtaa.com,Engineer
Nissim J Slater,NJS0448,dtaa.com,Nissim.J.Slater@dtaa.com,Foreman
Nita I Cooper,NIC0901,dtaa.com,Nita.I.Cooper@dtaa.com,Technician
Noah W Tillman,NWT0708,dtaa.com,Noah.W.Tillman@dtaa.com,Foreman
Noble G Cantu,NGC0624,dtaa.com,Noble.G.Cantu@dtaa.com,Administrative Assistant
Noble W Good,NWG0682,dtaa.com,Noble.W.Good@dtaa.com,Director
Noel J Moreno,NJM0476,dtaa.com,Noel.J.Moreno@dtaa.com,Administrative Staff
Noel M Cook,NMC0251,dtaa.com,Noel.M.Cook@dtaa.com,Tradesman
Nola A Winters,NAW0939,dtaa.com,Nola.A.Winters@dtaa.com,Tradesman
Nola D Holcomb,NDH0524,dtaa.com,Nola.D.Holcomb@dtaa.com,Administrative Staff
Nola N Burton,NNB0443,dtaa.com,Nola.N.Burton@dtaa.com,Engineer
Nola N Shields,NNS0898,dtaa.com,Nola.N.Shields@dtaa.com,Tradesman
Nolan J Wolf,NJW0094,dtaa.com,Nolan.J.Wolf@dtaa.com,Security
Nolan R Steele,NRS0477,dtaa.com,Nolan.R.Steele@dtaa.com,Security
Nora B Thornton,NBT0479,dtaa.com,Nora.B.Thornton@dtaa.com,Tradesman
Nora J Dunn,NJD0267,dtaa.com,Nora.J.Dunn@dtaa.com,Director
Ocean Y Rojas,OYR0801,dtaa.com,Ocean.Y.Rojas@dtaa.com,Technician
Octavius N Ballard,ONB0177,dtaa.com,Octavius.N.Ballard@dtaa.com,Foreman
Odessa I Robertson,OIR0424,dtaa.com,Odessa.I.Robertson@dtaa.com,Administrative Staff
Odysseus B Fowler,OBF0564,dtaa.com,Odysseus.B.Fowler@dtaa.com,Senior Manger
Oliver E Sampson,OES0636,dtaa.com,Oliver.E.Sampson@dtaa.com,Administrative Assistant
Olivia H Woodard,OHW0215,dtaa.com,Olivia.H.Woodard@dtaa.com,Technician
Omar D Weaver,ODW0839,dtaa.com,Omar.D.Weaver@dtaa.com,Project Manager
Omar N Quinn,ONQ0625,dtaa.com,Omar.N.Quinn@dtaa.com,Foreman
Omar T Strickland,OTS0256,dtaa.com,Omar.T.Strickland@dtaa.com,Security
Omar X Chavez,OXC0609,dtaa.com,Omar.X.Chavez@dtaa.com,Director
Oprah B Daniels,OBD0786,dtaa.com,Oprah.B.Daniels@dtaa.com,Administrative Staff
Oprah J Green,OJG0866,dtaa.com,Oprah.J.Green@dtaa.com,Tradesman
Oren S Shaffer,OSS0859,dtaa.com,Oren.S.Shaffer@dtaa.com,Administrative Assistant
Orla L Reed,OLR0984,dtaa.com,Orla.L.Reed@dtaa.com,Technician
Orlando K Greer,OKG0160,dtaa.com,Orlando.K.Greer@dtaa.com,Senior Manger
Orlando R Waller,ORW0580,dtaa.com,Orlando.R.Waller@dtaa.com,Foreman
Orli S Hebert,OSH0281,dtaa.com,Orli.S.Hebert@dtaa.com,Engineer
Orson H Albert,OHA0451,dtaa.com,Orson.H.Albert@dtaa.com,Engineer
Orson U Sharpe,OUS0565,dtaa.com,Orson.U.Sharpe@dtaa.com,Foreman
Otto A Rosales,OAR0291,dtaa.com,Otto.A.Rosales@dtaa.com,Technician
Otto Z Murphy,OZM0468,dtaa.com,Otto.Z.Murphy@dtaa.com,Engineer
Owen J Hale,OJH0425,dtaa.com,Owen.J.Hale@dtaa.com,Engineer
Owen Z Delaney,OZD0789,dtaa.com,Owen.Z.Delaney@dtaa.com,Administrative Assistant
Paki A Craig,PAC0722,dtaa.com,Paki.A.Craig@dtaa.com,Engineer
Paki C Snow,PCS0097,dtaa.com,Paki.C.Snow@dtaa.com,Engineer
Paki R Riddle,PRR0982,dtaa.com,Paki.R.Riddle@dtaa.com,Foreman
Pamela D Bailey,PDB0413,dtaa.com,Pamela.D.Bailey@dtaa.com,Engineer
Pamela D Sellers,PDS0896,dtaa.com,Pamela.D.Sellers@dtaa.com,Technician
Patience I Golden,PIG0194,dtaa.com,Patience.I.Golden@dtaa.com,Tradesman
Patricia V Wiley,PVW0713,dtaa.com,Patricia.V.Wiley@dtaa.com,Technician
Patrick K Morrow,PKM0092,dtaa.com,Patrick.K.Morrow@dtaa.com,Engineer
Paula F Foley,PFF0657,dtaa.com,Paula.F.Foley@dtaa.com,Engineer
Pearl S Perry,PSP0555,dtaa.com,Pearl.S.Perry@dtaa.com,Tradesman
Perry J Levy,PJL0320,dtaa.com,Perry.J.Levy@dtaa.com,Security
Perry M Leonard,PML0209,dtaa.com,Perry.M.Leonard@dtaa.com,VP
Phelan M Beasley,PMB0702,dtaa.com,Phelan.M.Beasley@dtaa.com,Administrative Assistant
Phelan V Heath,PVH0124,dtaa.com,Phelan.V.Heath@dtaa.com,Foreman
Phoebe R Byrd,PRB0568,dtaa.com,Phoebe.R.Byrd@dtaa.com,Technician
Phyllis C Maxwell,PCM0846,dtaa.com,Phyllis.C.Maxwell@dtaa.com,Engineer
Phyllis I Phillips,PIP0746,dtaa.com,Phyllis.I.Phillips@dtaa.com,Tradesman
Phyllis K Matthews,PKM0411,dtaa.com,Phyllis.K.Matthews@dtaa.com,Technician
Plato C Obrien,PCO0684,dtaa.com,Plato.C.Obrien@dtaa.com,Project Manager
Plato U Horn,PUH0847,dtaa.com,Plato.U.Horn@dtaa.com,Director
Porter A Gross,PAG0557,dtaa.com,Porter.A.Gross@dtaa.com,Administrative Staff
Portia J Stokes,PJS0809,dtaa.com,Portia.J.Stokes@dtaa.com,Technician
Portia R Hughes,PRH0825,dtaa.com,Portia.R.Hughes@dtaa.com,Tradesman
Prescott X Benton,PXB0069,dtaa.com,Prescott.X.Benton@dtaa.com,Administrative Staff
Preston K Hart,PKH0542,dtaa.com,Preston.K.Hart@dtaa.com,Engineer
Price B Hickman,PBH0441,dtaa.com,Price.B.Hickman@dtaa.com,Administrative Assistant
Price M Gilliam,PMG0890,dtaa.com,Price.M.Gilliam@dtaa.com,Engineer
Price T Holder,PTH0957,dtaa.com,Price.T.Holder@dtaa.com,Administrative Staff
Priscilla I Dominguez,PID0096,dtaa.com,Priscilla.I.Dominguez@dtaa.com,Technician
Priscilla R Barnes,PRB0157,dtaa.com,Priscilla.R.Barnes@dtaa.com,Tradesman
Quail Z Daniel,QZD0164,dtaa.com,Quail.Z.Daniel@dtaa.com,Tradesman
Quin A Morton,QAM0113,dtaa.com,Quin.A.Morton@dtaa.com,Administrative Staff
Quincy N Cherry,QNC0832,dtaa.com,Quincy.N.Cherry@dtaa.com,Tradesman
Quincy N Kerr,QNK0574,dtaa.com,Quincy.N.Kerr@dtaa.com,Administrative Assistant
Quinlan C Dudley,QCD0829,dtaa.com,Quinlan.C.Dudley@dtaa.com,Administrative Assistant
Quinlan V Mccormick,QVM0338,dtaa.com,Quinlan.V.Mccormick@dtaa.com,Engineer
Quinn G Farmer,QGF0292,dtaa.com,Quinn.G.Farmer@dtaa.com,Tradesman
Quinn G Mayer,QGM0222,dtaa.com,Quinn.G.Mayer@dtaa.com,Janitor
Quinn K Robbins,QKR0651,dtaa.com,Quinn.K.Robbins@dtaa.com,Engineer
Quintessa L Craig,QLC0632,dtaa.com,Quintessa.L.Craig@dtaa.com,Tradesman
Quon O Haynes,QOH0361,dtaa.com,Quon.O.Haynes@dtaa.com,Administrative Staff
Quynn L Walter,QLW0941,dtaa.com,Quynn.L.Walter@dtaa.com,Administrative Staff
Rachel L Savage,RLS0966,dtaa.com,Rachel.L.Savage@dtaa.com,Tradesman
Raja E Sutton,RES0962,dtaa.com,Raja.E.Sutton@dtaa.com,Senior Manger
Ralph A Anderson,RAA0594,dtaa.com,Ralph.A.Anderson@dtaa.com,Project Manager
Ramona J Weiss,RJW0590,dtaa.com,Ramona.J.Weiss@dtaa.com,Tradesman
Ramona L Simpson,RLS0935,dtaa.com,Ramona.L.Simpson@dtaa.com,Administrative Staff
Randall A Campbell,RAC0282,dtaa.com,Randall.A.Campbell@dtaa.com,Foreman
Raphael I Mccarthy,RIM0938,dtaa.com,Raphael.I.Mccarthy@dtaa.com,Engineer
Raphael J Pittman,RJP0874,dtaa.com,Raphael.J.Pittman@dtaa.com,Engineer
Rashad C Freeman,RCF0540,dtaa.com,Rashad.C.Freeman@dtaa.com,Administrative Assistant
Rashad R Fitzgerald,RRF0245,dtaa.com,Rashad.R.Fitzgerald@dtaa.com,Foreman
Rashad W Daniels,RWD0210,dtaa.com,Rashad.W.Daniels@dtaa.com,Security
Ray A Young,RAY0882,dtaa.com,Ray.A.Young@dtaa.com,Technician
Ray B Yang,RBY0065,dtaa.com,Ray.B.Yang@dtaa.com,Janitor
Ray J Pacheco,RJP0345,dtaa.com,Ray.J.Pacheco@dtaa.com,Technician
Raya O Mcintosh,ROM0419,dtaa.com,Raya.O.Mcintosh@dtaa.com,Engineer
Raymond B Bass,RBB0229,dtaa.com,Raymond.B.Bass@dtaa.com,Engineer
Raymond D Gonzales,RDG0335,dtaa.com,Raymond.D.Gonzales@dtaa.com,Administrative Staff
Raymond D Hansen,RDH0117,dtaa.com,Raymond.D.Hansen@dtaa.com,Administrative Staff
Reed E Kaufman,REK0484,dtaa.com,Reed.E.Kaufman@dtaa.com,Senior Manger
Reed V Savage,RVS0852,dtaa.com,Reed.V.Savage@dtaa.com,Janitor
Renee K Church,RKC0733,dtaa.com,Renee.K.Church@dtaa.com,Administrative Staff
Renee O Curtis,ROC0257,dtaa.com,Renee.O.Curtis@dtaa.com,Tradesman
Renee Z Washington,RZW0369,dtaa.com,Renee.Z.Washington@dtaa.com,Administrative Staff
Rhea Q Hammond,RQH0770,dtaa.com,Rhea.Q.Hammond@dtaa.com,Tradesman
Rhiannon S Joyner,RSJ0328,dtaa.com,Rhiannon.S.Joyner@dtaa.com,Technician
Rhoda V Malone,RVM0826,dtaa.com,Rhoda.V.Malone@dtaa.com,Administrative Staff
Rhonda D Gilbert,RDG0350,dtaa.com,Rhonda.D.Gilbert@dtaa.com,Tradesman
Ria I Galloway,RIG0024,dtaa.com,Ria.I.Galloway@dtaa.com,Technician
Ria J Potter,RJP0286,dtaa.com,Ria.J.Potter@dtaa.com,Engineer
Ria L Wiley,RLW0861,dtaa.com,Ria.L.Wiley@dtaa.com,Technician
Ria X Ellison,RXE0207,dtaa.com,Ria.X.Ellison@dtaa.com,Tradesman
Riley M Estrada,RME0699,dtaa.com,Riley.M.Estrada@dtaa.com,Technician
Robert D Trujillo,RDT0659,dtaa.com,Robert.D.Trujillo@dtaa.com,Engineer
Robert H Pate,RHP0688,dtaa.com,Robert.H.Pate@dtaa.com,Administrative Assistant
Robert R Lancaster,RRL0780,dtaa.com,Robert.R.Lancaster@dtaa.com,Senior Manger
Robert S Grimes,RSG0385,dtaa.com,Robert.S.Grimes@dtaa.com,Foreman
Robert T Hobbs,RTH0376,dtaa.com,Robert.T.Hobbs@dtaa.com,Engineer
Robert X Mckenzie,RXM0204,dtaa.com,Robert.X.Mckenzie@dtaa.com,Security
Robin K Duffy,RKD0255,dtaa.com,Robin.K.Duffy@dtaa.com,Administrative Staff
Rogan E Riggs,RER0237,dtaa.com,Rogan.E.Riggs@dtaa.com,Project Manager
Ronan K Chen,RKC0190,dtaa.com,Ronan.K.Chen@dtaa.com,Engineer
Rooney C Reynolds,RCR0864,dtaa.com,Rooney.C.Reynolds@dtaa.com,Administrative Assistant
Rose B Cantu,RBC0879,dtaa.com,Rose.B.Cantu@dtaa.com,Administrative Staff
Ross L Chen,RLC0442,dtaa.com,Ross.L.Chen@dtaa.com,Foreman
Ruby L Evans,RLE0844,dtaa.com,Ruby.L.Evans@dtaa.com,Administrative Staff
Russell A Hunt,RAH0968,dtaa.com,Russell.A.Hunt@dtaa.com,Engineer
Russell D Padilla,RDP0855,dtaa.com,Russell.D.Padilla@dtaa.com,Administrative Assistant
Rylee B Charles,RBC0583,dtaa.com,Rylee.B.Charles@dtaa.com,Security
Rylee C Wagner,RCW0436,dtaa.com,Rylee.C.Wagner@dtaa.com,Tradesman
Rylee L Carpenter,RLC0019,dtaa.com,Rylee.L.Carpenter@dtaa.com,Technician
Sacha R Nolan,SRN0275,dtaa.com,Sacha.R.Nolan@dtaa.com,Technician
Salvador K Barnett,SKB0263,dtaa.com,Salvador.K.Barnett@dtaa.com,Administrative Assistant
Samson K Hess,SKH0467,dtaa.com,Samson.K.Hess@dtaa.com,Administrative Staff
Samuel E Frye,SEF0446,dtaa.com,Samuel.E.Frye@dtaa.com,Technician
Samuel J Clarke,SJC0487,dtaa.com,Samuel.J.Clarke@dtaa.com,Administrative Staff
Samuel L Mann,SLM0781,dtaa.com,Samuel.L.Mann@dtaa.com,Project Manager
Sandra A Powell,SAP0304,dtaa.com,Sandra.A.Powell@dtaa.com,Technician
Sarah C Battle,SCB0529,dtaa.com,Sarah.C.Battle@dtaa.com,Engineer
Sarah S Vazquez,SSV0560,dtaa.com,Sarah.S.Vazquez@dtaa.com,Technician
Savannah C Wyatt,SCW0707,dtaa.com,Savannah.C.Wyatt@dtaa.com,Technician
Sawyer B Berg,SBB0044,dtaa.com,Sawyer.B.Berg@dtaa.com,Technician
Sawyer G Giles,SGG0584,dtaa.com,Sawyer.G.Giles@dtaa.com,Technician
Sawyer S Cooke,SSC0047,dtaa.com,Sawyer.S.Cooke@dtaa.com,Foreman
Scarlet M Calhoun,SMC0139,dtaa.com,Scarlet.M.Calhoun@dtaa.com,Technician
Scott W Mcleod,SWM0768,dtaa.com,Scott.W.Mcleod@dtaa.com,Foreman
Sean T Cantrell,STC0066,dtaa.com,Sean.T.Cantrell@dtaa.com,Security
Sebastian K Levy,SKL0881,dtaa.com,Sebastian.K.Levy@dtaa.com,Project Manager
Selma E Sawyer,SES0660,dtaa.com,Selma.E.Sawyer@dtaa.com,Engineer
Serina O Green,SOG0461,dtaa.com,Serina.O.Green@dtaa.com,Technician
Seth E Rivers,SER0835,dtaa.com,Seth.E.Rivers@dtaa.com,Administrative Staff
Seth J Hardy,SJH0907,dtaa.com,Seth.J.Hardy@dtaa.com,Technician
Shad B Klein,SBK0108,dtaa.com,Shad.B.Klein@dtaa.com,Administrative Assistant
Shaeleigh M Lucas,SML0086,dtaa.com,Shaeleigh.M.Lucas@dtaa.com,Administrative Staff
Shafira I Rowe,SIR0586,dtaa.com,Shafira.I.Rowe@dtaa.com,Senior Manger
Shaine C Kennedy,SCK0576,dtaa.com,Shaine.C.Kennedy@dtaa.com,Tradesman
Shana S Herman,SSH0085,dtaa.com,Shana.S.Herman@dtaa.com,Tradesman
Shannon A Owen,SAO0167,dtaa.com,Shannon.A.Owen@dtaa.com,Tradesman
Shannon M Livingston,SML0486,dtaa.com,Shannon.M.Livingston@dtaa.com,Administrative Assistant
Shea A Hodge,SAH0192,dtaa.com,Shea.A.Hodge@dtaa.com,Engineer
Shea A Sampson,SAS0601,dtaa.com,Shea.A.Sampson@dtaa.com,Technician
Shea K Wallace,SKW0871,dtaa.com,Shea.K.Wallace@dtaa.com,Tradesman
Shelby T Fry,STF0145,dtaa.com,Shelby.T.Fry@dtaa.com,Tradesman
Shelley A Elliott,SAE0683,dtaa.com,Shelley.A.Elliott@dtaa.com,Engineer
Sierra J Allison,SJA0691,dtaa.com,Sierra.J.Allison@dtaa.com,Tradesman
Silas V Cook,SVC0175,dtaa.com,Silas.V.Cook@dtaa.com,Engineer
Simone S Carson,SSC0387,dtaa.com,Simone.S.Carson@dtaa.com,Director
Slade D Leon,SDL0679,dtaa.com,Slade.D.Leon@dtaa.com,Administrative Assistant
Sloane J Beasley,SJB0751,dtaa.com,Sloane.J.Beasley@dtaa.com,Engineer
Solomon G Sargent,SGS0352,dtaa.com,Solomon.G.Sargent@dtaa.com,VP
Solomon H Torres,SHT0953,dtaa.com,Solomon.H.Torres@dtaa.com,Administrative Assistant
Sonya L Merrill,SLM0589,dtaa.com,Sonya.L.Merrill@dtaa.com,Tradesman
Sophia D Rojas,SDR0010,dtaa.com,Sophia.D.Rojas@dtaa.com,Technician
Sophia H Riddle,SHR0025,dtaa.com,Sophia.H.Riddle@dtaa.com,Of Council
Sopoline N Douglas,SND0611,dtaa.com,Sopoline.N.Douglas@dtaa.com,Technician
Sopoline S Bartlett,SSB0151,dtaa.com,Sopoline.S.Bartlett@dtaa.com,Administrative Staff
Stacey H Skinner,SHS0608,dtaa.com,Stacey.H.Skinner@dtaa.com,Tradesman
Stacey M Dalton,SMD0773,dtaa.com,Stacey.M.Dalton@dtaa.com,Technician
Stacey S Hansen,SSH0144,dtaa.com,Stacey.S.Hansen@dtaa.com,Technician
Stacy D Conrad,SDC0032,dtaa.com,Stacy.D.Conrad@dtaa.com,Technician
Stacy S Wyatt,SSW0815,dtaa.com,Stacy.S.Wyatt@dtaa.com,Loading Dock
Stella C Joyner,SCJ0498,dtaa.com,Stella.C.Joyner@dtaa.com,Administrative Staff
Stella J Chavez,SJC0735,dtaa.com,Stella.J.Chavez@dtaa.com,Tradesman
Stephanie G Cannon,SGC0118,dtaa.com,Stephanie.G.Cannon@dtaa.com,Administrative Staff
Stephanie K Patel,SKP0270,dtaa.com,Stephanie.K.Patel@dtaa.com,Engineer
Stephanie L Glover,SLG0008,dtaa.com,Stephanie.L.Glover@dtaa.com,Technician
Stephanie V Melton,SVM0756,dtaa.com,Stephanie.V.Melton@dtaa.com,Tradesman
Stephen A Savage,SAS0433,dtaa.com,Stephen.A.Savage@dtaa.com,Administrative Staff
Stephen B Hull,SBH0674,dtaa.com,Stephen.B.Hull@dtaa.com,Director
Stephen I Parsons,SIP0805,dtaa.com,Stephen.I.Parsons@dtaa.com,Project Manager
Stephen L Copeland,SLC0778,dtaa.com,Stephen.L.Copeland@dtaa.com,Engineer
Steven D Mccray,SDM0333,dtaa.com,Steven.D.Mccray@dtaa.com,Administrative Staff
Steven F Snow,SFS0308,dtaa.com,Steven.F.Snow@dtaa.com,Administrative Staff
Stone B Melton,SBM0217,dtaa.com,Stone.B.Melton@dtaa.com,Senior Manger
Suki A Michael,SAM0954,dtaa.com,Suki.A.Michael@dtaa.com,Administrative Staff
Suki B Cantrell,SBC0360,dtaa.com,Suki.B.Cantrell@dtaa.com,Administrative Staff
Susan P Kennedy,SPK0818,dtaa.com,Susan.P.Kennedy@dtaa.com,Technician
Sybil M Ware,SMW0913,dtaa.com,Sybil.M.Ware@dtaa.com,Administrative Staff
Sybil O Mckee,SOM0478,dtaa.com,Sybil.O.Mckee@dtaa.com,Engineer
Sybill X Horton,SXH0895,dtaa.com,Sybill.X.Horton@dtaa.com,Technician
Sylvester J Holloway,SJH0588,dtaa.com,Sylvester.J.Holloway@dtaa.com,Foreman
TaShya S Conner,TSC0431,dtaa.com,TaShya.S.Conner@dtaa.com,Tradesman
